"ARPT_ID","ARPT_NAME","x","y"
"WS51","LEEWARD FARM",-90.6810229104099,43.3526476303023
"OLG","SOLON SPRINGS MUNI",-91.8163758301848,46.3147508298502
"CMY","SPARTA/FORT MC COY",-90.7378413799782,43.9587161100444
"44WI","STOIBER",-90.3850666599345,44.772216660266
"1H9","NEST OF EAGLES",-91.8028377499325,45.8356157500578
"5WI1","SPRINGBROOK",-91.6771180498129,45.9018936099536
"23WN","WILLIE'S",-91.628500000436,45.9110555499224
"2WI4","PLOWS & PROPS",-88.3987066602231,42.6427941599087
"80WI","SPRING CREEK",-89.1384508300282,44.0230347197479
"9WI8","FLETCHER",-88.3792616602094,42.6939047197454
"1WN3","DANIELSON FLD",-92.5360277701022,45.2118611096983
"STE","STEVENS POINT MUNI",-89.5302844396609,44.5451355497566
"6WI5","DOLATA",-88.020936659657,44.8891563799135
"6WN5","AIRWOLFE",-92.1988413804366,44.4998291599687
"14WS","LAKEWOOD LODGE",-91.5585000000365,45.7780083302124
"2WI6","MATSON",-89.18622610965,42.9136130499403
"95WI","WISERSKY",-89.1297222202127,42.9361111099574
"2WI1","UFF-DA",-89.2866452700355,42.9436116601183
"3WN9","BRION MEML",-91.3669361099393,44.5568833301691
"SUE","DOOR COUNTY CHERRYLAND",-87.4215277697626,44.8436666599766
"C89","SYLVANIA",-87.9589722197296,42.7032499999161
"W11","SULLIVAN",-88.602823190384,43.0072047200166
"SUW","RICHARD I BONG",-92.0946419700967,46.68968408005
"9WI9","CARLSON",-92.0818577704039,46.6207736101542
"7P5","PISO",-88.427048609845,45.065880550082
"97WI","NORTH FORK",-90.8602777700737,44.963299999851
"40D","THREE LAKES MUNI",-89.1212888803428,45.7900180503008
"Y72","BLOYER FLD",-90.4806111097358,43.9762222197585
"4WI4","TURNER",-89.747972220366,45.5740750000503
"TKV","TOMAHAWK RGNL",-89.8048888802864,45.469361110034
"99WI","GOINS",-87.6313888797401,44.1791666601868
"WI03","HORNER FARMS",-88.1334208303154,42.7980722197946
"WI46","FUN-AIR",-88.5399166602688,43.8827638797346
"WS62","SUGAR RIDGE",-89.5809550002232,42.9636094397754
"W19","VERONA",-89.5092099397393,42.9895843003135
"88WS","OTTOS AIRFIELD",-89.6248947996702,42.9309868000382
"39WI","J & B",-90.6198519397966,43.4846980500116
"Y51","VIROQUA MUNI",-90.8977222200105,43.5796388798771
"7V3","BIG FOOT AIRFIELD",-88.6513921099997,42.5271648303309
"WS84","CRAN BOG N",-90.4815155003262,44.2734867702006
"3WN2","OLD DAIRY",-90.8707401301842,46.6916046599451
"2P2","WASHINGTON ISLAND",-86.9240402704455,45.3882545799844
"3WI2","TESMER",-88.9845530500625,43.1527741602706
"5WI3","DER SCHWARZWALD",-89.0170536101551,43.207772219798
"RYV","WATERTOWN MUNI",-88.7232222202798,43.1696388801784
"66WI","J-3 CUB FLD",-88.662879720039,43.0775038800558
"WS74","AL'S AIRWAY",-88.8245472202382,43.1630527699315
"UES","WAUKESHA COUNTY",-88.2370555497863,43.041027769769
"6P3","WAUNAKEE",-89.4512841600394,43.1787294400041
"PCZ","WAUPACA MUNI",-89.0197777701188,44.333249999883
"00WI","NORTHERN LITE",-89.0501136095656,44.3042850002212
"WI07","WAUPUN",-88.7667744398008,43.6222105498529
"AUW","WAUSAU DOWNTOWN",-89.6270017496601,44.9262845198459
"3WI4","FLYING 'O'",-89.402339440106,44.9235805499047
"5WN8","KNIGHT SKY",-89.4018333301733,45.0324166603023
"06WI","LAZY RIVER",-87.8573166604079,45.4027611101959
"Y50","WAUTOMA MUNI",-89.3056905197478,44.0431350798819
"9WN2","VOYAGER VILLAGE AIRSTRIP",-92.1460211100769,45.9666105499847
"WS81","ALPHA HOTEL",-92.1085194401515,45.9480000001317
"2WS2","CONNORS LAKE LANDING",-92.2932388801477,45.9136861099248
"ETB","WEST BEND MUNI",-88.1279166603301,43.422166659875
"82WI","TRIPLE S RANCH",-87.8143952702187,44.1491602701808
"5Y3","GUTZMER'S TWIN OAKS",-88.7598055496768,42.8535555497936
"3WI5","CLOVER VALLEY",-88.726493880053,42.8125097197196
"W23","WILD ROSE IDLEWILD",-89.217894720195,44.1977552698636
"9WN1","COURTNEY PLUMMER",-88.6839997196298,44.1069266597846
"65WN","WHOOPY HOLLOW AERODROME",-89.9379851295993,42.6764481101959
"8WI0","WOOD",-89.814291659553,43.7438652699442
"JB01","CLEARWATER AERO ESTATES",-89.6526236095848,43.7571991600725
"6WI1","WINCH AIRFIELD",-89.9126269395834,44.4952391602874
"WI13","JENNIE'S FLD",-89.8394999997997,44.2548333297636
"ISW","ALEXANDER FLD SOUTH WOOD COUNTY",-89.8390394398417,44.3603550002761
"4D1","THREE CASTLES AIRPARK",-90.2347069396311,43.6699138797103
"WI54","NORTHWOOD AIRSTRIP",-90.2850000002632,43.5630555503086
"45WI","WINDSONG FARM",-92.2835219402633,44.9999644400026
"54WI","FLYPLASSEN",-92.2751883295597,45.0082974996991
"WN39","KNUTSON FLD",-89.3201166601169,43.4819277702566
"WS15","MILL HOUSE FLD",-89.2653944398067,43.495192500136
"7WI6","WEATHERBEE FLD",-89.3590066601443,43.470539719748
"AFO","AFTON MUNI",-110.942171110311,42.7087705498041
"WY60","HEINER",-110.897980270369,42.8610369399153
"46U","ALPINE",-111.038499999561,43.1818055500482
"WY08","SUNDANCE RANCH",-111.033611109968,43.7268055496762
"0WY1","DORSEY CREEK RANCH",-108.163333330012,44.4111111102635
"BPI","MILEY MEML FLD",-110.108861110068,42.5822222198307
"WY19","FISH CREEK RANCH",-110.39597222037,42.5440277700066
"WY01","DILTS RANCH",-105.554713610045,43.3958008297042
"BYG","JOHNSON COUNTY",-106.721805550317,44.3810833299422
"12WY","BLACK DIAMOND",-108.384666660091,44.4500000002342
"WY02","MORRISON",-104.410902769799,41.0733888800315
"HAD","HARFORD FLD",-106.309469999975,42.9244100001628
"45WY","AMERICAN FALCONRY",-106.674866659717,42.889733329691
"CPR","CASPER/NATRONA COUNTY INTL",-106.463638879815,42.9058611101129
"CYS","CHEYENNE RGNL/JERRY OLSON FLD",-104.810472219704,41.1556388802488
"WY05","SKYVIEW AIRPARK",-104.586611110365,41.2177694397857
"WY46","RADIO RANCH",-104.82565276974,41.0727777701455
"WY29","VOWERS RANCH",-104.785244999565,41.6221969397863
"COD","YELLOWSTONE RGNL",-109.023805550262,44.5201944398237
"WY06","LUCKINBILL AIRSTRIP",-109.621559160396,44.8382786102305
"2WY8","BAR FLYING E",-109.279444439707,44.4062499999619
"U06","COKEVILLE MUNI",-110.966020550162,42.0457708297808
"WY32","CIRCLE B",-110.872222219559,42.0938888799754
"U68","NORTH BIG HORN COUNTY",-108.445499999803,44.9116666601638
"WY33","MOUNTAIN KING RANCH",-110.278333329762,42.816944440316
"99WY","XINGU AIRSTRIP",-107.276744439812,44.8458000000918
"DWX","DIXON",-107.492528049931,41.037441379909
"WY07","HARDY RANCH",-105.67555137982,43.3252452697774
"84WY","MOORE RANCH",-105.743055550442,43.4461111097573
"WY66","CHAMBERLAIN BROTHERS RANCH",-105.619611109562,42.7521777701997
"WY27","WAGONHOUND",-105.538333330302,42.5866666599565
"DGW","CONVERSE COUNTY",-105.385833329817,42.7971944397304
"DUB","DUBOIS MUNI",-109.690827769559,43.5486513802736
"WY30","KINKY CREEK DIVIDE",-110.109895549762,43.375498879746
"WY09","SHERWIN FLD NR 1",-104.878222219693,43.5060833302336
"WY11","A BAR A RANCH",-106.557530830142,41.158301940068
"32WY","DOUBLE L RANCH",-111.03149999988,43.076730549677
"33WY","SKIDMO",-110.991236110169,43.0459263798516
"EVW","EVANSTON-UINTA COUNTY BURNS FLD",-111.034638879671,41.2747777703008
"FBR","FORT BRIDGER",-110.405972220299,41.3933333299841
"WY53","MOBURG AERO",-104.132083329656,44.0829166599693
"0WY0","FREEDOM AIR RANCH",-111.038055549989,43.0397222200282
"GCC","NORTHEAST WYOMING RGNL",-105.539367499603,44.3489080499103
"WY12","OHMAN RANCH",-105.653336659987,43.9263641597964
"WY13","LITTLE BUFFALO RANCH",-105.664445829559,43.7860830498504
"WY65","MADSEN",-105.337491659713,44.3488697202523
"76V","THOMAS MEML",-105.020027770433,42.5200277703251
"48U","GTR GREEN RIVER INTERGALACTIC SPACEPORT",-109.490198609824,41.4579555500519
"GEY","SOUTH BIG HORN COUNTY",-108.082999999916,44.5179444403119
"GUR","CAMP GUERNSEY",-104.728305550284,42.2597499997027
"WY14","IPY RANCH",-104.688576109658,44.6374838801183
"11WY","THOMPSON CREEK OILFIELD",-104.868655549989,44.9586055500294
"W43","HULETT MUNI",-104.567833330436,44.6628611099828
"JAC","JACKSON HOLE",-110.737750000064,43.6073333298682
"WY31","MELODY RANCH",-110.772981659606,43.4096502699664
"10WY","WILLOW CREEK RANCH",-106.823611110324,43.4233333302085
"EMM","KEMMERER MUNI",-110.556944439811,41.824083329797
"LND","HUNT FLD",-108.728563049907,42.8153847196896
"WY61","ROCK & A HARD PLACE RANCH",-105.511250000343,41.2847222197979
"LAR","LARAMIE RGNL",-105.674985549887,41.3120572199405
"LSK","LUSK MUNI",-104.404555549784,42.7538055499875
"WY34","BRIDGER CREEK",-107.687024720242,43.3405144402231
"80V","MEDICINE BOW",-106.182777770254,41.8839722197013
"WY16","ROBBINS",-105.858894159728,42.2599666601616
"WY17","ELLIS RANCH",-106.424469439954,42.0219072203191
"WY42","YU RANCH",-108.736794440416,44.3074555501604
"WY18","IBERLIN RANCH NR 2",-106.008900269898,43.5583047199657
"01WY","KEYHOLE",-104.810803610009,44.3472047199056
"WY44","ROBBERS ROOST RANCH",-104.236236110246,43.4266416601943
"ECS","MONDELL FLD",-104.314500000405,43.8842499997245
"82V","PINE BLUFFS MUNI",-104.134750000136,41.152472220236
"PNA","RALPH WENZ FLD",-109.811027769619,42.7973888802941
"POY","POWELL MUNI",-108.793416660434,44.8671666600646
"WY15","BUNCH GRASS INTERGALACTIC",-108.678666660152,44.6896666597788
"WY36","BAKERS FLD",-108.734296109728,44.7902294397681
"RWL","RAWLINS MUNI/HARVEY FLD",-107.200333330316,41.8057222201622
"RIW","CENTRAL WYOMING RGNL",-108.45983332983,43.0642499999362
"RKS","SOUTHWEST WYOMING RGNL",-109.065194439729,41.5942222198774
"HSG","HOT SPRINGS COUNTY",-108.389694440006,43.7136111098334
"22WY","KISSACK/REYNOLDS",-105.162116659694,44.3380555500733
"SAA","SHIVELY FLD",-106.827527770353,41.4435277701058
"96WY","CEDAR CREEK RANCH",-106.592500000162,41.4091666601124
"WY22","IBERLIN RANCH NR 1",-105.933902769995,43.9499769399706
"SHR","SHERIDAN COUNTY",-106.980277770185,44.7691944401922
"49U","SHOSHONI MUNI",-108.122055549568,43.250972219737
"WY55","TAYLOR FLD",-104.595716659562,44.41931111009
"WY23","IBERLIN STRIP",-106.265862770321,44.0733116598799
"WY38","ORCHARD RANCH",-107.407573609944,43.6235705498921
"WY00","RED REFLET RANCH",-107.379483079905,43.9677044698048
"8WY6","LAZY T RANCH",-107.294583330251,43.9254166598529
"WY39","STAR VALLEY RANCH",-110.965765000125,42.9693669401703
"WY64","LONE PINE FLYING RANCH",-110.982710000381,42.9574224997883
"TOR","TORRINGTON MUNI",-104.152679439858,42.0644213797689
"83V","UPTON MUNI",-104.640794160045,44.0905366598417
"EAN","PHIFER AIRFIELD",-104.928283049654,42.0555197196938
"WY59","TWO BAR RANCH",-105.084975549554,41.9330263802468
"WY25","SNELL - NORTH LARAMIE RIVER",-104.9366372201,42.3069138799377
"WRL","WORLAND MUNI",-107.950527769807,43.9628888801268
"79ID","CLEAR CREEK INT",-115.869861110426,46.0489222202925
"ID51","BATTLE RIDGE BUTTE",-115.886874999787,46.0435555497918
"ADK","ADAK",-176.642482220087,51.8835827700324
"AKK","AKHIOK",-154.182555549716,56.938690829755
"Z13","AKIACHAK",-161.493329159985,60.9138097200287
"AKI","AKIAK",-161.230583330017,60.902897219921
"7AK","AKUTAN",-165.604108330272,54.1446111097802
"AUK","ALAKANUK",-164.722194439898,62.6830555500226
"Z25","TRIPOD",-158.557755270172,59.2631458300806
"5A8","ALEKNAGIK /NEW",-158.617866659941,59.2825555499441
"4AK7","ALEKNAGIK MISSION STRIP",-158.597200270043,59.2809233300322
"6A8","ALLAKAKET",-152.622166660383,66.5518333298888
"AFM","AMBLER",-157.857155830269,67.1062005500283
"80A","AMERICAN CREEK",-151.177233329717,65.10398193985
"AKP","ANAKTUVUK PASS",-151.743333330273,68.1336111098754
"CSR","CAMPBELL AIRSTRIP",-149.780611110265,61.1586999999203
"AA06","SIXMILE LAKE",-149.806111110128,61.2897222201267
"AK36","POINT MAC",-150.122361109559,61.4360194399618
"64AK","CARPENTIERS STRIP",-150.026099999993,61.4399111098258
"AK12","FLYING CROWN",-149.864269440299,61.1066000001938
"A13","BOLD",-148.998880550056,61.3413388801611
"ANC","TED STEVENS ANCHORAGE INTL",-149.998137499646,61.1740847200745
"MRI","MERRILL FLD",-149.844709439759,61.2135463798294
"2AN","TISCHNER AIR",-149.192077769579,64.2545055500158
"EDF","ELMENDORF AFB",-149.806525660174,61.2513531898969
"6AK5","FIRE ISLAND",-150.160553609989,61.1683372198688
"9AK5","SKY HARBOR",-149.81876943968,61.1164805498388
"FRN","BRYANT AAF",-149.653307770131,61.2658999999381
"LHD","LAKE HOOD",-149.96539362996,61.1866391899439
"2AK0","MAC KENZIE COUNTRY AIRPARK",-149.974655549797,61.2558805498732
"0AK9","FALCON LAKE STRIP",-150.059052770203,61.3325499999612
"AK00","ANCHOR RIVER AIRPARK",-151.853055549742,59.7830555498834
"00AK","LOWELL FLD",-151.692222219726,59.948888880011
"ANI","ANIAK",-159.545298050116,61.5814052700048
"ANN","ANNETTE ISLAND",-131.570899360285,55.0422935802135
"ANV","ANVIK",-160.19005555025,62.6473333299424
"ARC","ARCTIC VILLAGE",-145.57941526965,68.1146694401346
"AKA","ATKA",-174.206194440047,52.2205833301409
"4A2","ATMAUTLUAK",-162.274277769976,60.8678888799134
"ATK","ATQASUK EDWARD BURNELL SR MEML",-157.435666660083,70.4671111099363
"ATU","CASCO COVE CGS",173.175554159693,52.8325416600555
"BRW","WILEY POST-WILL ROGERS MEML",-156.768583330193,71.2848611100873
"BTI","BARTER ISLAND",-143.653611110178,70.1131111100972
"Z47","ENGSTROM FLD",-165.299201380392,64.6790902701613
"AK02","BEAR CREEK 1",-161.062377769908,65.5398866601211
"Z48","BEAR CREEK 3",-156.144050549774,63.5716091601943
"Z52","JOHNSONS LANDING",-160.266205269761,56.0366855499503
"WBQ","BEAVER",-147.406499999832,66.362222219876
"BLG","BELUGA",-151.045416300233,61.1729618801584
"BET","BETHEL",-161.837166659844,60.7785555501263
"BTT","BETTLES",-151.529055549895,66.9139444399862
"02AA","BAREFOOT",-149.911944440087,61.5066666601406
"20AK","OWEN FLD",-149.896044440119,61.5037888800534
"AK86","KRAMER",-149.911349999711,61.5735388799852
"08AK","FISHER",-149.724438879729,61.5696388797976
"09AK","WEST BEAVER",-149.847333329771,61.5893611098311
"BGQ","BIG LAKE",-149.812548329656,61.5346830500978
"AK95","TWIN LAKE",-149.779038879753,61.5703666601664
"9AK7","CUBDIVISION",-149.815429160297,61.5901805501859
"63AK","KUCERA RESIDENCE",-149.938099999902,61.5843305499391
"95AK","BROWN'S HOMESTEAD",-149.982469440193,61.4726194401755
"37AK","BIG MOUNTAIN",-155.258821380131,59.3612466600974
"AA10","EAGLES ROOST",-149.698761109559,61.5328916599786
"57AK","FLY8MA PILOT LODGE",-149.803772219623,61.584331940093
"Z91","BIRCH CREEK",-145.818194440401,66.2744722201572
"BCV","BIRCHWOOD",-149.508309770365,61.416087499947
"5BK","BLACK RAPIDS",-145.860886109813,63.5351463801817
"AK97","BOSWELL BAY",-146.145909440174,60.4230641598375
"BYA","BOUNDARY",-141.113374999818,64.0783027698185
"KTS","BREVIG MISSION",-166.465722220315,65.3313333301269
"AK98","BUCK CREEK",-167.485806940347,65.6386719398813
"BVK","BUCKLAND",-161.149138880035,65.981555549975
"AK75","CANDLE 2",-161.926305829717,65.9076580499274
"TTW","CANTWELL",-148.955616379822,63.3912047201553
"15AK","GOLDEN NORTH AIRFIELD",-148.850336110244,63.3706499998165
"LUR","CAPE LISBURNE LRRS",-166.111081940175,68.8751277699129
"EHM","CAPE NEWENHAM LRRS",-162.063802770198,58.6481499999648
"CZF","CAPE ROMANZOF LRRS",-166.039575410247,61.7810143598474
"26AK","CAPE SARICHEF",-164.914480829706,54.5824311102275
"CEM","CENTRAL",-144.780888879828,65.5739444400076
"CIK","CHALKYITSIK",-143.73988887997,66.6450277701469
"5CD","CHANDALAR SHELF",-149.579739160163,68.065439440095
"WCR","CHANDALAR LAKE",-148.483222220226,67.504516659927
"CFK","CHEFORNAK",-164.279055549767,60.1368055502133
"AK13","CHENA HOT SPRINGS",-146.047431939766,65.0518255501426
"C05","CHENEGA BAY",-147.994734719856,60.0785611099863
"VAK","CHEVAK",-165.600888879685,61.5408333299608
"48AK","CASTLE MOUNTAIN AIRSTRIP",-148.492496110114,61.7930888801847
"CKX","CHICKEN",-141.951347219555,64.0667513800247
"KCL","CHIGNIK LAGOON",-158.534486109654,56.3109666601242
"AJC","CHIGNIK",-158.373238190066,56.3114626300375
"A79","CHIGNIK LAKE",-158.777831939813,56.2554569400307
"CZN","CHISANA",-142.049349999861,62.0717500001073
"CZO","CHISTOCHINA",-144.672444440189,62.5623333301764
"CXC","CHITINA",-144.429802769737,61.5832027700963
"9A3","CHUATHBALUK",-159.215638879575,61.5790555500844
"AK24","HILLTOP",-149.439488879742,61.4178611101742
"CRC","CIRCLE CITY",-144.076197220344,65.8279166600096
"CHP","CIRCLE HOT SPRINGS",-144.611684720109,65.4859069400457
"CLP","CLARKS POINT",-158.529388880086,58.833694439954
"Z84","CLEAR",-149.116527769843,64.3003888799522
"CDB","COLD BAY",-162.72625000001,55.2059166600514
"1AK3","PORT MOLLER",-160.560791939771,56.0059858298758
"CXF","COLDFOOT",-150.203908050129,67.2521708298883
"KCR","COLORADO CREEK",-155.989043610045,63.5677230500824
"JLA","QUARTZ CREEK",-149.72290000007,60.484263880148
"Z93","COPPER CENTER 2",-145.294080830249,61.9411900000502
"CDV","MERLE K (MUDHOLE) SMITH",-145.477557769951,60.491639720139
"AK30","STRAWBERRY POINT",-146.097463879908,60.3911527701889
"CKU","CORDOVA MUNI",-145.725854159946,60.5436444399223
"K29","COUNCIL",-163.703498609618,64.8967472200852
"1AK1","CREVICE CREEK",-152.016077769577,67.3728722199397
"CJX","CROOKED CREEK",-158.137956379906,61.871118050047
"01AA","DONLIN CREEK",-158.236231659662,62.0324227698678
"1AK2","CROSSWIND LAKE",-146.013304720238,62.4009419398431
"DCK","DAHL CREEK",-156.891368630437,66.9425614099203
"SCC","DEADHORSE",-148.465164860408,70.1947541098524
"AK15","ALPINE AIRSTRIP",-150.944749999838,70.3442777699892
"AK78","BADAMI",-147.030438879702,70.1374666599527
"37AA","POINT THOMSON AIRSTRIP",-146.290027770088,70.1359999999695
"4AK1","INIGOK",-153.077568190149,70.0038306901125
"DEE","DEERING",-162.767055549583,66.0691111100202
"BIG","ALLEN AAF",-145.720055359615,63.9951626898982
"11AK","ROCKING T RANCH",-145.502317770023,63.9996058301849
"D66","DELTA JUNCTION",-145.722465270028,64.0501166598689
"AA22","DELTA DAVES",-145.804494439717,64.132858330035
"29AK","REMINGTON FLD",-145.435845830138,64.0467125000217
"45AK","CHEROKEE",-145.470091939897,63.9618288798471
"AK09","WINGSONG ESTATES",-145.502324159739,64.0496066598121
"9AK4","ARCTIC ANGEL",-145.83038887994,64.1373611099789
"AK77","ALL WEST",-145.422224999777,63.9414277700189
"76AK","POGO MINE AIRSTRIP",-144.920891660015,64.4674638799172
"DLG","DILLINGHAM",-158.505499999702,59.0446666597769
"AK21","NUSHAGAK",-157.777180549781,59.1325833301569
"AK23","DRIFTWOOD BAY AIR FORCE STATION",-166.857405549886,53.9719805501908
"EAA","EAGLE",-141.149611109696,64.7780833298857
"47AK","HIGHLAND",-149.532499999594,61.2925000000872
"EEK","EEK",-162.043888880149,60.2136944401414
"EII","EGEGIK",-157.37542776973,58.1854902698243
"KKU","EKUK",-158.558842500262,58.811192499951
"KEK","EKWOK",-157.471139440024,59.3568388801622
"ELI","ELIM",-162.270527769891,64.6149722200876
"MOS","MOSES POINT",-162.057299159781,64.6981819401478
"ENM","EMMONAK",-164.490749999967,62.7861388799899
"3AK1","SKELTON",-147.170080549721,61.9379833300384
"2Z2","EUREKA CREEK",-150.220538610391,65.1759113798497
"2Z3","EVA CREEK",-148.86313887991,64.0421111099019
"AK28","CHENA MARINA",-147.918555549977,64.8140277698843
"AK22","LAKLOEY AIR PARK",-147.521666660303,64.8216666600304
"32AK","HARDROCK FLD",-147.913961110168,64.9092861099292
"25AA","SKYFLIGHT",-147.880572219566,64.9286583300728
"MTF","METRO FLD",-147.762421109583,64.8067900001339
"31AK","DALRYMPLE'S",-147.424643330219,64.8329077701497
"AK52","MOEN'S RANCH",-147.535594439607,64.8888888801271
"FBK","LADD AAF",-147.614491940282,64.8376122198738
"2AK1","BLAIR LAKE",-147.365041659814,64.3634888798506
"2AK2","CLEAR CREEK",-147.563491939657,64.4534586100165
"AK7","GOLD KING CREEK",-147.928611109808,64.1980555499653
"EIL","EIELSON AFB",-147.101438880185,64.6656444400528
"83AK","TOLOVANA HOT SPRINGS",-148.83025555037,65.256500000026
"FAI","FAIRBANKS INTL",-147.856666660162,64.8153555499363
"AN05","STARK AIRSTRIP",-147.675155999665,65.0493185001144
"KFP","FALSE PASS",-163.407111110314,54.8478611099268
"0AA4","FAREWELL",-153.890626380184,62.5091833298838
"TNW","TIN CREEK",-153.612788880393,62.5321222199048
"3Z1","FEATHER RIVER",-166.131522219624,64.8317272200013
"FLT","FLAT",-157.989069999974,62.4526488800381
"FYU","FORT YUKON",-145.246333330129,66.5724166600303
"05AN","WELTONS AERODROME",-147.601091940072,64.960472020027
"GBH","GALBRAITH LAKE",-149.489916659819,68.4796666600045
"GAL","EDWARD G PITKA SR",-156.934554720004,64.7361897199358
"GAM","GAMBELL",-171.732783879704,63.766616379942
"AQY","GIRDWOOD",-149.119345829805,60.969022220152
"KGZ","GLACIER CREEK",-142.38095083038,61.4551344401134
"5AK4","SNOWSHOE LAKE",-146.674966659896,62.0328055499931
"GLV","GOLOVIN",-163.007171939889,64.5504586101404
"GNU","GOODNEWS",-161.57366666006,59.1178611101222
"Z40","GOOSE BAY",-149.842269440276,61.3946500000786
"GSZ","GRANITE MOUNTAIN AS",-161.281475000107,65.4021333300334
"KGX","GRAYLING",-160.066396880039,62.8920852999844
"GKN","GULKANA",-145.455291660195,62.154334719948
"8AK1","JACOBUS FLD",-145.362766660066,62.280283330182
"GST","GUSTAVUS",-135.707416660343,58.4252777699288
"HNS","HAINES",-135.523537499972,59.2438291599661
"18AA","18 MEADOWS AERODROME",-135.804905550408,59.3650472198295
"9AA9","AIRKAT AIRPARK",-136.019444439598,59.4030555498186
